content,score,Label
"Kemaren kendala di lag parah, skrng nambah kirim pesan / DM seller malah jarang bisa terkirim padahal pakai wifi.. Dan harus hapus chace dulu atau uninstall lalu install lagi.. Sudah jangan terlalu dibuat rumit penataannya, malah tambah lag makin parah",1,-1
Tolong ya ganti aja tuh cs Shopee yang lelet banget kerja nya sumpah gua tungguin jawabnya lebih dari 5 menit dah tau nih aplikasi makin aneh masa di tinggal keluar buka WA langsung nggak bisa balik ke chat utama di suruh ngulang kan kek gimana gitu CS Shopee nya tidak membantu justru membuat saya semakin emosi di tanya apa jawab nya apa emang bener nggak semua cs nya tapi banyak woi cs nya yang suka bikin emosi kadang tiba-tiba ngasih jawaban yang nggak masuk akal,2,-1
"Saya Turunkan 5 Jadi Satu Bintang SPX Lelet gak usah kasi jadi prioritas jasa kirim klu Kinerjanya Buruk, Padahal Pake Jasa SPX Standar Liat di menu lacak Riwayat barangnya baru dimana ehhh,,,gambar Truk dah Sampai Aja dialamat Tujuan. Pembohonggg, Biarkanlah User Pilih jasa Kirim default nya seperti dulu jangan ubah ubah lagi,,,SUDAH dikasi kepercayaan pake SPX ehhh...malah LELET. Ini dah pake SPX Standard Lamanya GK KETULUNGAN Parahhhh...jasa kirim lain dah sampai dalam 4-5 hari kealamatku😡🤬",1,-1
"tolong informasi pembayaran harus yg jelas,jadi biar peminat bisa mengondisikan cara pembayarannya mana yg bisa COD dan mana yg bukan,itu saja masalahnya,dan sekarang tambah error/bermasalah",5,1
"apk nya bagus kok, fitur nya jg mudah bgt dipahami dan banyak jg diskon, apalagi ada shopee affiliate yg bisa dpt uang dri konten video, sedikit kecewa karena gabisa ikut Shopee affiliate karena blm punya KTP dan NPWP, mungkin untuk fitur shopee affiliate adain jg buat yg blm punya KTP dan saldo pun bisa dimasukin di Shopee pay, krna lumayan bgt uang nya bisa buat bantu ortu, dan banyak kreativitas remaja yg blum punya KTP tpi udah bisa buat konten video kreatif tentang produk:)",5,1
Kenapa bisa bintang 1 karena kebijakan dari shopee paylater dan pinjaman gak jelas dulu bisa di pake sekarang gak bisa udah beberapa puluh kali ajukan kembali gak ada respon. Ntah kenapa sekarang malah gak bisa padahal gak pernah telat dan pasti di bayar 🗿,1,-1
"Dari bintang 5 ke bintang 1 dulu. Mohon buat SPX kalau rekrut kurir jangan yang kayak mantan. Seharian ditelpon dan dichat, gak diangkat gak direspon. Minimal selektiflah jangan asal terima kurir yang super cuek. Sudah banyak pelanggan SPX yang ngeluh soal kurir. Mohon ditindaklanjuti jangan hanya ngasih jawaban template",1,-1
"Woy shopee kok tiba², tidak ada pemberitahuan kalau akun saya dibatasi, saya taunya pas saya mau check out eh ada pemberitahuan bahwa akun anda dibatasi dari pembayaran dan pembelian, kok bisa kata saya, padahal saya kn gak ngapain² diem aja malah kena siall, tolong pihak shopee, kalo mau membatasi akun itu harus ada pemberitahuan dulu anjirrr, dan akunku bisa buat beli barang lagi, biar ada keuntungan eluuu, kurang ramah kali kau shopee sama saya, saya kn klien anda,kok malah dibatasi akunku",5,1
"Heran, kenapa tampilan halaman shopee ini sangat ngelag ya?. ini bukan dari internet saya, tapi dari halamannya sendiri. Kalau dari Internet saya, saya akan merasakan hal ini pada saat saya membuka aplikasi lainnya. Tapi aplikasi lainnya tidak ngelag seperti ini",2,-1
"Aplikasi sudah terbaru tp, lemot. Tidak semakin baik tp malah semakin lemot dan ngeleq² padahal sinyal bagus. Bukak tiktok lancar, eh buka shopee harus full sabar",1,-1
"Satu aj ya itu pun saya malas kenapa soalnyabtuh Shopee menyebalkan gimana ga ,sudah jelas sayanya ga bisa pakai shopeepay later/shopeepay later nya ga bisa digunakan tapi masih aj pihak shopee notif suruh pakai shopeepay later ,ngasih pinjaman pula,kalau sayanya ga diijinkan pakai shoepay later/shopeepay later ga bisa dipakai buat belanja oleh pihak shopee mbok ya jangan ngasih limit terus2 an buat apa sih,tapi ya gpp sih saya terbebas dari hutang tapi jengkel ga buat nyaman selalu ada notif",1,-1
"Kak tolong perbaiki bug nya , kenapa punya saya setiap ada notifikasi langsung masuk aplikasi shopee nya udah di uninstal dan di instal lagi tetap sama mohon di perbaiki🙏",3,0
"Aku suka banget belanja di sini,selain murah,ada juga potongan ongkir nya, tapi ada hal yg aneh kali ini,baru pesan 3 produk kok Fitur COD nya di tutup,TDK seperti biasa nya,tolong di perbaiki ya, dan tolong jaga Aplikasi nya agar terhindar dari produk kw ,usaha kan agar lebih di perhatikan komplien di setiap ulusan,buang jauh tu toko yg TDK Amanah,agar tetAp terjaga bagi pebelanja online , terima kasih🙏🏽🙏🏽🙏🏽",5,1
"Untuk update yg terbaru..udah clear cache berkali2...masih 614mb..makin lemot...teknisi server&softwr nya harus diganti. Mirip amatiran bikin mod game..makin banyak makin lemot..,.sesudah clear cache lancar jaya., Ini gk ngaruh. Buang aja yg di dlm aplikasi game, yg sepi 'peminat'. ini kn e comerce. Yg penting Belanja, murah, cepat, lancar. Yg terbaru lebih parah!!! auto masuk shopee live!!! gk semua barang ada di live kn???",3,0
"Saya rasa lebih bagus lagi kalo Shopee bikin fitur hapus riwayat pesanan, karena banyak keluhan dari pengguna shoppe mengeluh dengan tidak ada nya fitur ini. Saya harap update terbaru nanti akan ada fitur ini....",1,-1
"Tolong pihak shope yang terhormat Saya ingin menyatakan kritik tentang expedisi shope express. Karna sudah berapa kali dan ini bukan saya saja yang mengalami, paket belum di antar ke kami Tapi paket sudah di retur duluan. Kalo sudah tidak sanggup untuk membuka expedisi, maka buka pitur untuk kami memilih expedisi yang kami inginkan Jangan otomatis tiap pembelian langsung ke expedisi shopee express. Karna ini tidak membuat nyaman kami pembeli dan seller yang bejualan di shopee.",1,-1
"barang lengkap, dan enak juga kalo nyari barang barang, tapi lemot sekali terkadang sampai marah marah sendiri karna terlalu lemot, jadinya ngeliat shopee tu ke sisi negatifnya karna jujur ini aplikasi banyak game yang gak perlu dan justru ngebuat lemot parah, jadi tolong untuk pihak shopee jangan terlalu banyak promosi padahal aplikasinya masih sering rusak, perbaikin ni aplikasinya karna dengan begini orang jadi kapok download aplikasi shopee, terimakasih.",3,0
"Aplikasi tidak bisa dibuka, sudah direstart apk, restart hp, download ulang, hapus cache, refresh data, semuanya gak bisa padahal internet stabil udah dari 2 bulan lalu udah Cuba gak bisa2😭 padahal sebelum2nya aman2 saja",2,-1
"Mohon pihak Shopee dan developer spy merubah sistem COD agar bisa pilih opsi dengan expedisi lain. Jgn cuma SPX saja. Karena SPX sgtvtdk baik pelayanan nya. Suka meretur paket tp malas antar paket. Klu pembeli jemput sendiri mereka bilang hrs lewat kurir agar tdk selisih laporan kas. Kemudian sabar nunggu 2,3 hari tdk di antar jg. Stlah itu ada notif sistem paket sdh d retur. Kejar ke kantor SPX dn blg sdh di retur krn kelamaan. Ini expedisi macam apa. Di ambil sendiri gak bisa. Sopi skr abal².",2,-1
Uda berlangganan lama gara gara orderan saya batal jadi ngk bisa COD tanya dulu sama penjualnya kenapa itu barang sampai berminggu-minggu belum juga sampai...jangan kami ini yang rajin belanja di salah kan...taik juga,1,-1
"sudah cukup sabar karena double order (1 tempat makan dgn 2 pembeli) sekarang double order 2 tempat makan berbeda dgn 2 pembeli yg berbeda? menurut saya sudah tidak bisa dibenarkan, makanan yg sudah jadi terlebih dahulu bisa dingin/meleleh dan berubah rasa! biaya tambahan yg disebut sebagai pengembangan shopeefood agar lebih baik nyatanya tidak terasa di account saya",1,-1
Shopee gak jelas masa kita pesan shopee food titiknya beda jauh sama titik asli kita padahal gak pernah gonta ganti alamat. Hati2 ya guys pesan shopeefood/pesan instan dishopee ujung-ujungnya dimintai ongkir tambahan sama kurirnya di luar ongkir yg kita bayar dishopeenya kita bayar lagi ke kurirnya.,1,-1
"Aplikasinya sangat membantu untuk membeli baju ataupun alat lain nya,,,barang d shoppe nya juga jarang mengecewakan Sangat membatu bagi kami ibu rumah tangga yg nggak bisa pergi2 blnja lngsung k tempat Tinggal sat set nyantai d rumah barang sampek 😁",4,1
"Spinjam dan spayleter saya di bekukan padahal sudah tidak ada tagihan sama sekali, sudah chat di CS jawabanya cuma suruh menunggu sampai saat ini belum ada tindak lanjutnya lagi, dan saya mulai kecewa dengan shopee yg sekarang.. lebih enakan di toko hijau, banyak potongannya juga",1,-1
"selalu menjadi andalan untuk belanja online,apalagi semenjak ada garansi tepat waktu untuk kilat bgt sampainya.shopee selalu memeperhatian peluang pasar banyak nya kompetitor namun tetap tangguh di jajarannya. tapi kok skrg pelit bgt ya kasih limit spinjam dan spaylatter nya padahal kaya aku ini yg sdh member platinum dan sangat sering belanja harus nya dikasih limit yg wow loh.",5,1
Sayang banget sekarang aplikasinya jadi berat banget apa lagi sering ngelak sama lemot. Padahal jaringan WiFi bagus.,4,1
"Kak ini kk saya mau pesan di shopee pake akun aku, aku baru donlot aplikasi sopi dan kk aku pesan nya ke alamat yg sama sama punya dia yg di akun sopinya trus pas mau pesan katanya ngk bisa katanya ""cekout gagal karena terdapat aktivitas yg mencurigakan blabla dsbginya"" akhirnya ngk bisa cekout padahal udah diisi sopipey, jadi apa yg harus dilakukan?",1,-1
BINTANG Dlu Lagi nunggu paket terakhir yg di kirim lewat SPX stelah ini Uninstal Aplikasi SHOPEE.! Asli JASA SPX bikin resah pengiriman lama bgitu barang datang masih ketumpuk nunggu 2 3 hari baru paket diantarkan luar biasa SPX Lambat gak kyak J&T SATSET2.,1,-1
"Jaringan bagus tapi knp ngelag mulu setiap mau co ada promo sale, kan percuma nunggu jam 00.00 kalo ttp ga biss co bad bgt, selain itu kalo mau buka link shopee ga masuk mulu, ga jelas, padahal baru di update",1,-1
"App nya ngebug, sudah ditutup app nya masih aja ga bisa ilang, selalu ada pop up muncul layar kecilnya, minta tolong perbaiki donk",2,-1
Maaf bintanta bisa sw3 yang y kurangi.. Apknya sering ngelek.. Padahal jaringan stabil dan sudah hapus cache...tlng pihak shopee kembalikan kyk dulu jadi kita belanja lebih nyaman...,3,0
"Saldo Pay harus melebihi nilai pembelian, tidak bisa sama persis. Misalnya nilai total pembelian dan ongkir 90rb, saldo 90rb, tidak bisa proses beli, selalu minta tambah saldo. Update terakhir, setiap buka aplikasi, selalu dimulai dengan live sale, ganggu banget lalau pas video live suaranya kencang.",1,-1
"Terusin Bakar uang nya shopee,, Aplikasi lelet tp,, signal manteng, ngapa LoLa, lola bgt, makin lemot, jadi super lemot, sekrng ngbug, suka forceclose kalo pas buat nnton shopevideo, aplikasi apa ini",1,-1
"Makin lama makin lemot aplikasinya, kadang Shopee video gk bisa di buka kadang keranjang nya gk muncul awalnya aku kira karna sinyal eh ternyata emang dari aplikasi nya, udah aku update tetep gak bisa. Mohon di perbaiki lagi🙏",3,0
"Bacot bacot iklan nya banyak banget mana kalau mencet silang malah nyambung ke aplikasi nya padahal lagi enak enak nya main game , mohon y kalau bikin iklan tu gak usah maksa tau gak si , mengganggu aktivitas ku aja ni aplikasi habis ini langsung ku uninstall aja",1,-1
tolong perbaiki aplikasi shopee....lemot.lama.mager/malas gerak=mengganggu dan menjengkel kan.....tetep bintang satu dulu walau sudah di update...soal nya blm mencoba lagi,1,-1
"Tampilan beranda versi terbaru ga nyaman, memang terlihat ringkas tapi sangat ribett, bagian shopeepay juga biasanya dibawahnya langsung histori jadi cepet gausa pencet tombol lain... JELEK YANG SEKARANG MAAF BALIKIN SEMULA AJA 😭🙏",1,-1
"Mohon maaf pihak shopee sebelumnya aplikasinya perlu ditingkat dalam beberapa aspek seperti pelayanan aplikasi yang sangat buruk, memiliki kebiasan lag yang membuat saya selaku pengguna shopee sangat terganggu dan juga data yang sering tidak akurat seperti pada voucher tertera gratis ongkir disemua item dan padahal ada sebagian marketplace yang menurunkab harga voucher ongkir cuman 5000 terkadang tidak ada sama sekali dan juga aplikasi yang tiba tiba terhenti ... mohon pengertiannya terima kasih",1,-1
"Kecewa dengan Shopie,pengiriman oleh kurir dari pihak jasa kirim SPX lelet minta ampun,padahal udh menuju alamat,tapi tiba2 bisa dirubah estimasi nya jadi nambah 3 hari lagi..bukan cuma sekali ini aj.. udh sering ,dan tunggu di lapor dlu baru ad konfirmasi nya.. SANGAT KECEWA",1,-1
Kecewa sekali. Segala kendala terkait pengembalian barang ataupun dana dilimpahkan ke seller meskipun buyer tidak memberi bukti yang akurat. Pengajuan banding selalu dikalahkan dan berujung memberatkan pihak seller maupun jasa kurir,1,-1
"Akhir akhir ini sering lemot, pesanan juga sering datang melewati waktu estimasi. Tidak seperti platform sebelah yang belum seminggu pesanan sudah datang, jadi malas mau belanja di sini",3,0
"Gabisa log in, pdhl udh punya akun shopee dan sering blnja, muncul jaringan bermasalah trus pas mau log in. Tolong diperbaikii",5,1
"Shopee best lah. Sangat membantu banget saat2 kita memerlukan barang yg dicari mudah didapatkan diShopee.baik rekomendasi barangnya,kemudahan pencarian,kemudahan transaksi,garansi,dan keamanan dana transaksi. Mantap ... Semoga semakin sukses",5,1
"Apakah anda bisa menambahkan fitur konfirmasi pemesanan saat checkout jika opsi pembayarannya COD?, karena terkadang di perangkat dengan spek menengah kebawah terjadi lag dan bisa tidak sengaja ketekan checkout. Misalnya diberi pesan ""Anda yakin ingin transaksi dengan opsi COD"" gitu, untuk menghindari hal diatas. Biar tidak langsung diproses oleh penjual seperti saat ini.",4,1
"Suka sekali dengan aplikasi shopee, ada banyak gratis ongkir dan tolong keluarin lagi mobil nya pengen dapetin😁, banyak promo juga dan diskon yang jasa promo kirim gimana ya aku gak ngerti dan saat aku chekout ada tulisan jasa promo kirim, tolong di perbaiki lagi ya Terimakasihh!!!😊🙏",5,1
Biasa nya beli TV pakai Paylater di cicil sesuai harga yg tertera di transaksi tapi beli lagi bulan lalu di cicil ada biaya cicilan yg lumayan besar nominalnya ....WHY ? Apakah ini untuk mengelabui pembeli karena tdk ada pemberitahuan apa2.,5,1
"Udah ga asik... untuk daftar shopeylater aja dipersusah... sampe sekarang dinonaktifkan, mana limit awal cuma 750 lg... coin skrg ga langsung bisa dipake... biasanya habis nonton shoopey live bisa langsung bertambah coinnya.. ini malah masuk ketabungan coin y ntah apa lah itu... ga asik..",1,-1
"Min tolong info dong, saya ingin membayar spaylatter tetapi sistem tidak pernah memunculkan kode pembayaran karena sistem lelet.. mohon arahannya",5,1
"Sangat memuaskan belanja di toko in.. Tapi hati2 juga bagi orang awam yg baru menggunakan aplikasi in Jika berbelanja mohon di liat ranting tokonya dan ranting penjualan nya Minimal 4.6 itu sudh agak bagus Hati2 juga untuk pengguna baru, jika meliat produk yang murah jgan tergiur liat dlu ranting berapa bintang nya dan sudh berapa orang yang berbelanja Semoga bermanfaat 🙏🙏🙏 Selamat berbelanja di toko in",5,1
"Gagal masuk di mode verifikasi wajah karena kamera buram, padahal ga terlalu buram, tolong kembalikan fitur dulu tanpa verifikasi wajah, biar loginnya mudah",2,-1
"Untuk penjual,Proses pengembalian barang, buat menangis, pembeli bisa ajukan pengembalian dan lasung di acc, hanya karana alasan ditulis""berubah pikiran""tanpa video unboxing/chat penjual dulu, dan lasung di acc shopee, pembeli tinggal drop di agen ekpedisi yg dipilih shopee, padahal dari penjual sudah rugi paking, tes produk,ngirim ke ekpedisi, dan seperti itu dari shopee seperti tidak di pertimbangkan matang2, 5taun saya seller di shopee, shopee seperti kekurangan pembeli.padahal udah best 1st",1,-1
"Komen ini sebenernya ngebuktiin tim seonya bagus, cuma kenapa sih iklannya langsung buka aplikasi? Bikin ribet. Youtube skip buka aplikasi, di browser buka aplikasi, ini kebanyakan di handphone. Udah bertahun tahun jadi kesel aja.",2,-1
"Aplikasi yg versi terbaru bikin lemot, suka yg dulu, layar opening beranda bkn live video. Skrg live video bikin berat aplikasinya.",1,-1
Dulu Shopee jadi favorit sya... karena pengalaman belanja online yang sangat baik...tapi mulai merasa kecewa karena barang yang di kirim mulai tidak sesuai dan mulai telat pengirimannya... Pengen Shopee yang dulu😔,2,-1
"Kenapa kok shopeenya setelah di update malah selalu balik kluar trus masuk sendiri lagi dan begitu trus bbrp x , dan tertulis keterangan ""ups,halaman sedang dalam perbaikan, mohon tunggu sebentar"" tolong segera di pulihkan lagi shoppe.y..",5,1
"Aplikasinya bagus, hanya sering lag/big, mohon di perbaiki kepada developernya, walaupun jaringan internetnya bagus, tetap saja suka lag, tapi pelayanannya tetap bagus.",5,1
"Setiap kali saya membeli barang, maka beranda saya akan dipenuhi barang-barang serupa, alangkah baiknya jika ada opsi untuk menghapus riwayat atau apalah namanya, supaya tidak muncul di beranda",3,0
"Sekarang shopee tidak ada pakai jasa pengiriman JNE, J&T, sekarang pakai Spx express, dan itu lama banget, gak kaya dulu pakai JNE/J&T bisa cepat 3 hari sampai, juga gratis ongkir, skrg pakai jasa Spx express, paket datangnya lama banget seminggu lebih baru sampai.",1,-1
"Sepertinya sistem pemesanan di aplikasi ini bermasalah.. Saya belum ada buat pemesanan, masih sekedar cek harga + biaya ongkir kedaerah saya, belum ada diskusi sama pihak penjual bahkan saya tidak tau kapan itu barang di kirim krna saya merasa nggak ada pesan, tiba-tiba barang nya sudah sampai dirumah..!! Dan sepertinya bukan hanya saya yg mengalami hal seperti itu..!! Sangat kecewa dengan aplikasi ini..",5,1
"Makin kesini malah makin lelet aplikasinya semenjak ada fitur video sama live , kalo begini terus aku yakin pada hapus aplikasinya ganti apk sebelah , karna sangat menjekelkan loadingnya 😑",5,1
Sering banget belanja dengan kondisi paket datang tanpa isi ( kosong ) tapi tiap mau klaim dana balik selalu aja dipersulit butuh bukti begini begitu giliran udah dikasih semua bukti sesuai yang diminta dicari lagi celah buat ditolak klaim nya Dalam waktu 3 bulan doang ada kali 7 pesanan dengan kasus yang sama tapi CS nya bertele-tele tiap diminta konfirmasi atau informasi,1,-1
"Banyak toko yang memblokir Akun pembeli,tolong di usut tuntas .Belanja ongkir nya gila x mahal mahal. Aplikasi onlineshop makin sini gak di minati deh.banyak toko nipu juga,aplikasi shopee tidak tegas sama toko toko penipu harusnya di blokir/blacklist",1,-1
"Tolong produk yg PRe -order itu,jng di tayangkan,hanya produk ready aja langsung tayang biar costumer juga ga was"" ..biaya penanganan masih mahal, biaya layanan masih mahal,ongkir juga mahal.Masa pengirimannya lama,apa lagi produk pre -order (estimasi 30 hari)",1,-1
"Kenapa ya app shopee yg sy install sekarang sering sekali gangguan, Selalu muncul notif di app nya jaringan tidak tersedia... Padahal sinyal full dan kuota data masih cukup Tolong tanggapan kendalanya Sy mw chat dgn CS selalu muncul notif itu",2,-1
"Aplikasi nya bagus barangnya juga bagus² tapi kenapa ya tagihan payleter bertambah padahal belum jatuh tempo, enggak banyak emang bertambah nya tapi aneh aja bertambah sendiri seblum jatuh tempo, itu kenpa ya kok bisa kaya gitu?",3,0
"Bru 3x pesan, mau pesan lagi langsung gbisa COD, mau transfer tapi jauh banget,pembatalan belum pernh saya lakukan,dari toko bisa COD, pas mau co langsung gbisa cod",1,-1
"Aplikasinya bagus dari toko sebelah apalagi promo2nya bagus dan mantap2. Tapi kok voucher gratis ongkirnya gk bisa dipakai ya? Kena bug kah? Padahal aku mau belanja hari ini tapi gk bisa dipakai, tolong dong min dikasih voucher gratis ongkir + diskonnya yg byk ya.. terima kasih",4,1
"Pinjam di spinjam hari ini, cair nya 3 hari lagi, padahal orang minjam Itu karna kebutuhan mendadak, tapi malah di suruh nunggu 3 hari, tau gitu kan pinjam di aplikasi lain bukan di spinjam, mau di batalin gak bisa, payah sih aplikasi yang 1 ini, sya berharap semua orang ramai2 memberikan bintang 1 di aplikasi ini.",1,-1
"Kenapa akhir"" ini performa shopee tambah lemot... apa gara gara ada shopee video, jd tambah beban, Tolong di benahi lagi, agar para pembeli maupun penjual tidak lari ke market sebelah Trimakasih 🙏🙏",5,1
"Shoope sekarang sudah tidak aman dan tidak amanah.!! ada beberapa pesanan saya tinggal ditumpuk di ekspedisi SPX,.👎 saya komplain.. eehh malah akun saya diblokir, kalau ekspedisi SPX tidak bisa memberikan pelayanan dengan baik, setidaknya punya etika baik pada costumer..",1,-1
"Kalau bisa orderan instan jangan di dobel jadi bikin lama, pesen instan itu supaya cepat sampai. Customer bayar ongkir full masak pengiriman digabung dengan yang lain.",1,-1
"tiap buka app langsung kebuka menu LIVE, klo g buru2 dipindah ke menu beranda jadinya nonton live terus tanpa ada tombol pindah menu gimana nih min, mo hunting barang jadi terhambat",2,-1
"Sangat memuaskan menggunakan aplikasi shopee ,belanja dengan mudah dengan gratis ongkir ,mungkin lebih di tingkatkan kak di aplikasi settingan nya untuk mode gelap nya 😁",5,1
"Kenapa semakin dibikin ribet, sih. Mau Checkout barang melalui Alfamart saja, susahnya bukan main ingin dapatkan Cashback & Gratis Ongkir. Tiap x pencet Metode Pembayaran Mitra/Agen (Alfamart, Indomaret, & Lain2) sekarang mah selalu saja ada Pemberitahuan Potongan harga di hapus. Kalau begitu sama saja Pembeli tidak diberi kesempatan mendapatkan Cashback & Gratis Ongkir. Sedangkan tidak semua Toko menyiapkan metode pembayaran menggunakan COD.",2,-1
Terpaksa saya kasih bintang 1 karena saat belanja di Live sering kali komentar kita tidak bisa masuk dan delay dari livepun berbeda tiap handphone. Kalau bisa jeda di live itu disamakan jgn dibedakan. Iya kalau daerah perkotaan sinyal kenceng dan jeda live lebih sebentar kalau yg di daerah pelosok yg notabene susah sinyal gmn ? Pasti akan kalah dengan sinyal yg lebih kenceng pastinya,1,-1
"Makin kesini makin berat banget Apps Shopee sekarang,lemot banget kaya siput sawah. Tolong di perbaiki min supaya lebih smoth...meski sudah update tetap lemot,padahal cache sudah di hapus & di bersihkan,masa hp ram 6,Gb lemot kaya keong. Gak masuk di akal...untuk aplikasi lain lancar-lancar saja selain shopee.",5,1
"sekarang aplikasi shopee udh jauh lebih baik dr sblmnya. cuman kalo boleh saran kerjasama dg ekspedisi anteraja mending distop aja, sering banget troble dan telat kirim.",5,1
"Menurut saya kelemahan shoope terbesar itu, kalau misalnya penjual ngirim barang kurang, tidak ada sistem yang seperti tokped bisa mengembalikan dana sebagin dari barang yang kurang dikirim, kadang ada penjual ga mau rugi dia ga mau ngirim kekurangan barang karena ga mau bayar ongkir, padahal kesalahan ada di penjual yang ngirimnya kurang. Konsumen sangat dirugikan kalau gini, sekelas shoope bisnis proses gini tidak ditangani dengan baik.",1,-1
Untuk tunjukin bukti pelayanan toko cabang yang buruk pasti diblokir shoope ke toko langganan..aplikasi taik ini..padahal saya sering belanja online dari aplikasi ini..hanya kesalahan pengguna aplikasi yang bisa disampaikan ke toko..tapi tidak sebaliknya keburukan dan kesalahan shoope cabang dan kurir gak bisa dikomplain.. aplikasi taik,1,-1
Jika mau pesan makanan terkadang titik nya ga sesuai dengan lokasi yang udah kita bikin. Untuk semuanya menjadi mudah,5,1
"Sekarang Shopee kenapa makin mahal :""( Kalo mau beli barang pasti selalu kena biaya layanan ini itu, voucher gratis ongkir juga percuma kalo ongkir nya cuma dipotong setengah harga. Padahal udah nyaman bgt di shopee,tapi jadi males karena makin mahal. Mau beli barang dibawah 10 RB aja pas CO 20 lebih harganya 😭",2,-1
"Saya member platinum, dimana story belanja bisa dilihat, tapi ada belanja saya yg cukup besar, yaitu kasur inthebook tidak masuk daftar belanja, akhirnya biasanya bulan ini total belanja sdh 10 juta, tidak sampai segitu, gagal mempertahankan member platinum, mohon kedepannya lebih detail",4,1
"TRAUMA belanja di Shopee, banyak penipuan di dalamnya, selalu aja salah kirim, sering sekali prodak yang di kirim tidak sesuai dengan pesanan, jelas ini unsur kesengajaan, SANGAT MENGECEWAKAN..🤦🏻‍♂️",1,-1
Suka banget banyak promo gratis ongkir harga relatif murah banyak pilihan prodak / toko nya tinggal milih barang yang murah antara 1 dengan yang lain .... Tapi sekarang pajek ada biaya layanan.+ Biaya penangan ..padahal kan pelayanan & penanganan itu kan sudah tanggung jawab pelaku usaha..yang menyediakan.. Tapi kok d bebankan ke Kon sumen....padahal itu kan mungkin akan mengurangi daya beli pelanggan..... terimakasih,5,1
"Untuk peraturan seller nya makin tidak bijaksana, ada peraturan pesanan harus diproses dihari yg sama,lhaa emg dikira belanja offline, gak perlu packing??? Udah gitu kurir sicepat sering berhalangan pick up, giliran barangnya kita drop ke agen, agen tdk bisa nyecan barkode pick up. Lagi2 seller yg kena pinalty.",1,-1
"Beli barang di shope dikirim pake shope expres standar, kebetulan saya ga ada di rumah, dan paket dititip ke tetangga tapi ga ada kabar sama sekali dari kurirnya, ga seperti kurir lainnya infokan kl paket dititip ke tetangga mana atau klpun dilempar pasti ada chat atau info dari kurir, tapi ini ga ada, dan saya tlp cs dan berbelit banget, padahal bisa ditrack dari resi yg saya kasih. Beda banget sama yg lain kl ada masalah ga ribet, langsung ditangani, berdasarkan info yg sudah ada. Ga recommend",5,1
"Halo min, saya Nemu bug. Ketika chek pesanan yang dikirim, sy melakukan pesanan selesai. Setelah itu saya back, kembali ke halaman dikrim. Ketika ingin back lagi, tetap kembali ke halaman back. Saya perlu tekan back bbrpa kali. Kmudian pd bagian kranjang, jika product dgn variant, variant tsb habis, sy tekan edit yang di pojok kanan atas, kemudian plih varian yg habis, mau sy hapus tp malah auto uncentang, jdi tidak trhpus. Mngkn bisa kasih kondisi kalau sdg dlm mode edit, diperbolehkan centang",3,0
"Aplikasi sering lag, kadang map sama chat error, beli di shopeefood atau pakai shopee instant sama drivernya digantung di pagar luar jadi sering hilang pesanan saya, kesel banget tolong diperbaiki dong, masa dari dulu gini terus",1,-1
"Saat pencet tombol kembali, terasa lama sekali baru kembali ke halaman sebelumnya, itu di semua hape sama masalah Seperti shoope harus segera memperbaiki nya",2,-1
bintang dlu soalnya untuk pengirimannya sekarang tidak bisa di atur kebanyakan masuk ke SPX. Karena pengiriman SPX di tempat ku lambat lain dengan ninja/J&T langsung satset dan kalo komplain ke kurir selalu dpt respon yg baik,1,-1
"dulu saya pakai shopee pengiriman nya cepat biasanya cuma 4 hari udah sampai,, tapii pas ganti spx lama sekali sampai sampai 8-9 hari padahal saya pake yang reguler udah lewat dari estimasi,, pas paketnya sampai, kurir nya lama untuk antar ke alamat sampai 3 kali return karna alasan waktu terbatas,,, tolong dongg Shopee saya juga bayar ongkir,, seharusnya itu DIPERHATIKAN!!",1,-1
"Banyak penjual yang respon nya lambat. Dan sangat disayangkan tidak ada pembatalan otomatis di shopee ini, tidak seperti Tokopedia apabila tidak ada respon dari penjual maka otomatis pesanan di batalkan.",4,1
"Selalu belanja dan shopping online di apk shopee ga pernah bosen, selalu memberikan penawaran terbaik dan pastinya selalu gratis ongkir saking udh sering belanja akunku sudah member platinum, dan juga banyak voucher diskon yg bisa digunakan tiap harinya, terimakasih, semoga semakin memberi kepuasan pada penggunanya",5,1
"Pengiriman gratis atau diskon ongkir yg sangat buruk, lama banget sampai tujuan sudah 4 hari belum juga tiba pesanan, kalau tokopedia sangat bagus 3 hari sampai rumah pasti itu. Mf saya akan meninggalkan aplikasi ini setelah pesanan saya nanti tiba.",5,1
"kenapa ya skrg tuh shopee pelit banget, udhlah ngisi spay nambah 2ribu, trs skrg ada biaya penanganan juga, trs ada biaya lagi pas Co jadi nmbh 2ribu. Jadi kalo ditotal ama ngisi spay jdi nambah 4ribu😌🥲 jgn dikira 4ribu dikit ya🥲 bagi anak sekolahan itu banyaakk.. nambah terus nambah terus udah ga kaya dulu , banyak perubahan bukannya tambah bagus malah membuat bangkrut",2,-1
"SPX leletnya setengah mampus sumpah, padahal barang sudah sampai 3 hari sebelum tgl estimasi, tapi ini udah masuk tanggal estimasi barangnya masih juga belum diantar kerumah, udah ku coba datang ambil langsung sampe 2 kali, katanya belum bisa di ambil, alasannya barang belum disortirlah, kalau mau ambil barang nanti jam 11 ke ataslah, inilah itulah ada aja hadeh, jam 11 pagi baru sortir barang terus ngantarnya jam berapa?. Kapok aku gamau lagi pakai SPX LELET",1,-1
