content,score,Label,textCaseFolding,textStopWord,textClean,textTokens,textSteam
"Aplikasi belanja online, terbaik bagi saya, tapi tolong di perbaiki buat ekspedisi yang mengantar paket sangat lama kalo reguler sampa 3-4 hari yang gak tahan kalo hemat sampai 10 hari ampun nunggu nya, kaya pakai perahu dayung ngantar paket nya",3,0,"aplikasi belanja online, terbaik bagi saya, tapi tolong di perbaiki buat ekspedisi yang mengantar paket sangat lama kalo reguler sampa 3-4 hari yang gak tahan kalo hemat sampai 10 hari ampun nunggu nya, kaya pakai perahu dayung ngantar paket nya","aplikasi belanja online, terbaik saya, tolong perbaiki ekspedisi mengantar paket kalo reguler sampa 3-4 gak tahan kalo hemat 10 ampun nunggu nya, kaya pakai perahu dayung ngantar paket nya","aplikasi belanja online, terbaik saya, tolong perbaiki ekspedisi mengantar paket kalo reguler sampa 3-4 gak tahan kalo hemat 10 ampun nunggu nya, kaya pakai perahu dayung ngantar paket nya","['aplikasi', 'belanja', 'online', ',', 'terbaik', 'saya', ',', 'tolong', 'perbaiki', 'ekspedisi', 'mengantar', 'paket', 'kalo', 'reguler', 'sampa', '3-4', 'gak', 'tahan', 'kalo', 'hemat', '10', 'ampun', 'nunggu', 'nya', ',', 'kaya', 'pakai', 'perahu', 'dayung', 'ngantar', 'paket', 'nya']",aplikasi belanja online  baik saya  tolong baik ekspedisi antar paket kalo reguler sampa 3-4 gak tahan kalo hemat 10 ampun nunggu nya  kaya pakai perahu dayung ngantar paket nya
"ko sekarang begini si kak, mau bayar pesenan 2k pake shopepay 4k gabisa katanya saldo tidak mencukupi, padahal dulu bisa, jd ga enak makenya, masa saldo harus 20k dulu baru bisa dipake apalah, up bukanya makin bagus malah down, tolong diperbaiki lagi kak",2,-1,"ko sekarang begini si kak, mau bayar pesenan 2k pake shopepay 4k gabisa katanya saldo tidak mencukupi, padahal dulu bisa, jd ga enak makenya, masa saldo harus 20k dulu baru bisa dipake apalah, up bukanya makin bagus malah down, tolong diperbaiki lagi kak","ko si kak, bayar pesenan 2k pake shopepay 4k gabisa saldo mencukupi, bisa, jd ga enak makenya, saldo 20k dipake apalah, up bukanya bagus down, tolong diperbaiki kak","ko si kak, bayar pesenan 2k pake shopepay 4k gabisa saldo mencukupi, bisa, jd ga enak makenya, saldo 20k dipake apalah, up bukanya bagus down, tolong diperbaiki kak","['ko', 'si', 'kak', ',', 'bayar', 'pesenan', '2k', 'pake', 'shopepay', '4k', 'gabisa', 'saldo', 'mencukupi', ',', 'bisa', ',', 'jd', 'ga', 'enak', 'makenya', ',', 'saldo', '20k', 'dipake', 'apalah', ',', 'up', 'bukanya', 'bagus', 'down', ',', 'tolong', 'diperbaiki', 'kak']",ko si kak  bayar sen 2k pake shopepay 4k gabisa saldo cukup  bisa  jd ga enak makenya  saldo 20k dipake apa  up buka bagus down  tolong baik kak
"Aplikasi sudah bagus banyak diskonnya juga tapi ada satu yang kurang yaitu dari iklannya,kenapa sekarang iklan shoppee itu Banyak unsur 18+ nya saya tidak setuju jika iklannya begitu terus karena di Indonesia mayoritasnya agamanya kebanyakan Islam, takutnya jadi nafsu dan syahwat,baik segini saja dari saya terimakasih",3,0,"aplikasi sudah bagus banyak diskonnya juga tapi ada satu yang kurang yaitu dari iklannya,kenapa sekarang iklan shoppee itu banyak unsur 18+ nya saya tidak setuju jika iklannya begitu terus karena di indonesia mayoritasnya agamanya kebanyakan islam, takutnya jadi nafsu dan syahwat,baik segini saja dari saya terimakasih","aplikasi bagus diskonnya iklannya,kenapa iklan shoppee unsur 18+ nya setuju iklannya indonesia mayoritasnya agamanya kebanyakan islam, takutnya nafsu syahwat,baik segini terimakasih","aplikasi bagus diskonnya iklannya,kenapa iklan shoppee unsur 18+ nya setuju iklannya indonesia mayoritasnya agamanya kebanyakan islam, takutnya nafsu syahwat,baik segini terimakasih","['aplikasi', 'bagus', 'diskonnya', 'iklannya', ',', 'kenapa', 'iklan', 'shoppee', 'unsur', '18+', 'nya', 'setuju', 'iklannya', 'indonesia', 'mayoritasnya', 'agamanya', 'kebanyakan', 'islam', ',', 'takutnya', 'nafsu', 'syahwat', ',', 'baik', 'segini', 'terimakasih']",aplikasi bagus diskon iklan  kenapa iklan shoppee unsur 18 nya tuju iklan indonesia mayoritas agama banyak islam  takut nafsu syahwat  baik gin terimakasih
"Baru setahun pakai shopee, sebab tinggal di Kalimantan ini ongkir suka mahal. Kaget di shopee sering gratis ongkir, transaksi mudah. Setiap bulan saya belanja minim 10 paket. Sangat puas, layanan keseluruhannya bagus. Barang juga cepat sampai, penjual terpercaya dan fast respon semua. Terima kasih shopee atas kemudahan yang saya terima. Sukses terussssssss",5,1,"baru setahun pakai shopee, sebab tinggal di kalimantan ini ongkir suka mahal. kaget di shopee sering gratis ongkir, transaksi mudah. setiap bulan saya belanja minim 10 paket. sangat puas, layanan keseluruhannya bagus. barang juga cepat sampai, penjual terpercaya dan fast respon semua. terima kasih shopee atas kemudahan yang saya terima. sukses terussssssss","setahun pakai shopee, tinggal kalimantan ongkir suka mahal. kaget shopee gratis ongkir, transaksi mudah. belanja minim 10 paket. puas, layanan bagus. barang cepat sampai, penjual terpercaya fast respon semua. terima kasih shopee kemudahan terima. sukses terussssssss","setahun pakai shopee, tinggal kalimantan ongkir suka mahal. kaget shopee gratis ongkir, transaksi mudah. belanja minim 10 paket. puas, layanan bagus. barang cepat sampai, penjual terpercaya fast respon semua. terima kasih shopee kemudahan terima. sukses terussssssss","['setahun', 'pakai', 'shopee', ',', 'tinggal', 'kalimantan', 'ongkir', 'suka', 'mahal', '.', 'kaget', 'shopee', 'gratis', 'ongkir', ',', 'transaksi', 'mudah', '.', 'belanja', 'minim', '10', 'paket', '.', 'puas', ',', 'layanan', 'bagus', '.', 'barang', 'cepat', 'sampai', ',', 'penjual', 'terpercaya', 'fast', 'respon', 'semua', '.', 'terima', 'kasih', 'shopee', 'kemudahan', 'terima', '.', 'sukses', 'terussssssss']",tahun pakai shopee  tinggal kalimantan ongkir suka mahal  kaget shopee gratis ongkir  transaksi mudah  belanja minim 10 paket  puas  layan bagus  barang cepat sampai  jual percaya fast respon semua  terima kasih shopee mudah terima  sukses terussssssss
"Saya sudah berlangganan lama di shopee sudah menjadi member gold tapi akhir"" ini saya merasa kecewa. 2 kali pesanan saya nggak sesuai sama sekali, pesan apa dikirimnya apa. Saya konfirmasi ke penjual supaya dikirim barang yang sesuai bukan mengembalikan dana malah respon penjual seolah-olah ngga maksud sama sekali. Saya chat apa balasnya apa. Kalo kek gini mungkin mikir"" lagi buat beralih ke apk lain",3,0,"saya sudah berlangganan lama di shopee sudah menjadi member gold tapi akhir"" ini saya merasa kecewa. 2 kali pesanan saya nggak sesuai sama sekali, pesan apa dikirimnya apa. saya konfirmasi ke penjual supaya dikirim barang yang sesuai bukan mengembalikan dana malah respon penjual seolah-olah ngga maksud sama sekali. saya chat apa balasnya apa. kalo kek gini mungkin mikir"" lagi buat beralih ke apk lain","berlangganan shopee member gold akhir"" kecewa. 2 kali pesanan nggak sesuai sekali, pesan dikirimnya apa. konfirmasi penjual dikirim barang sesuai mengembalikan dana respon penjual ngga maksud sekali. chat balasnya apa. kalo kek gini mikir"" beralih apk","berlangganan shopee member gold akhir"" kecewa. 2 kali pesanan nggak sesuai sekali, pesan dikirimnya apa. konfirmasi penjual dikirim barang sesuai mengembalikan dana respon penjual ngga maksud sekali. chat balasnya apa. kalo kek gini mikir"" beralih apk","['berlangganan', 'shopee', 'member', 'gold', 'akhir', ""''"", 'kecewa', '.', '2', 'kali', 'pesanan', 'nggak', 'sesuai', 'sekali', ',', 'pesan', 'dikirimnya', 'apa', '.', 'konfirmasi', 'penjual', 'dikirim', 'barang', 'sesuai', 'mengembalikan', 'dana', 'respon', 'penjual', 'ngga', 'maksud', 'sekali', '.', 'chat', 'balasnya', 'apa', '.', 'kalo', 'kek', 'gini', 'mikir', ""''"", 'beralih', 'apk']",langgan shopee member gold akhir  kecewa  2 kali pesan nggak sesuai sekali  pesan kirim apa  konfirmasi jual kirim barang sesuai kembali dana respon jual ngga maksud sekali  chat balas apa  kalo kek gin mikir  alih apk
"Semakin di update malah semakin gk karuan hancurnya nih aplikasi, ntah gimana sistem updatenya ini, sebenarnya sudah siap buat aplikasi apa belum seh ? Gk butuh maaf butuhnya perubahan ke lebih baik, silahkan update, tapi harus diperbaiki, bukan malah mempersulit, kalo gk siap buat update lebih baik gk ush, fokus diperbaiki dulu keseluruhannya Tolong lah pihak shoppe jangan terlalu fokus di event tanggal, fokus diperbaiki bagian-bagiannya itu, saya mau bayar malah gk bisa",1,-1,"semakin di update malah semakin gk karuan hancurnya nih aplikasi, ntah gimana sistem updatenya ini, sebenarnya sudah siap buat aplikasi apa belum seh ? gk butuh maaf butuhnya perubahan ke lebih baik, silahkan update, tapi harus diperbaiki, bukan malah mempersulit, kalo gk siap buat update lebih baik gk ush, fokus diperbaiki dulu keseluruhannya tolong lah pihak shoppe jangan terlalu fokus di event tanggal, fokus diperbaiki bagian-bagiannya itu, saya mau bayar malah gk bisa","update gk karuan hancurnya nih aplikasi, ntah gimana sistem updatenya ini, aplikasi seh ? gk butuh maaf butuhnya perubahan baik, silahkan update, diperbaiki, mempersulit, kalo gk update gk ush, fokus diperbaiki tolong shoppe fokus event tanggal, fokus diperbaiki bagian-bagiannya itu, bayar gk","update gk karuan hancurnya nih aplikasi, ntah gimana sistem updatenya ini, aplikasi seh ? gk butuh maaf butuhnya perubahan baik, silahkan update, diperbaiki, mempersulit, kalo gk update gk ush, fokus diperbaiki tolong shoppe fokus event tanggal, fokus diperbaiki bagian-bagiannya itu, bayar gk","['update', 'gk', 'karuan', 'hancurnya', 'nih', 'aplikasi', ',', 'ntah', 'gimana', 'sistem', 'updatenya', 'ini', ',', 'aplikasi', 'seh', '?', 'gk', 'butuh', 'maaf', 'butuhnya', 'perubahan', 'baik', ',', 'silahkan', 'update', ',', 'diperbaiki', ',', 'mempersulit', ',', 'kalo', 'gk', 'update', 'gk', 'ush', ',', 'fokus', 'diperbaiki', 'tolong', 'shoppe', 'fokus', 'event', 'tanggal', ',', 'fokus', 'diperbaiki', 'bagian-bagiannya', 'itu', ',', 'bayar', 'gk']",update gk karuan hancur nih aplikasi  ntah gimana sistem updatenya ini  aplikasi seh  gk butuh maaf butuh ubah baik  silah update  baik  sulit  kalo gk update gk ush  fokus baik tolong shoppe fokus event tanggal  fokus baik bagi itu  bayar gk
"Tiap mau bayar pake metode pembayaran apapun tidak bisa. Tulisannya selalu memuat fitur download. Giliran ditunggu download data 0% terus, tidak naik naik. Mengecewakan!!!😠",1,-1,"tiap mau bayar pake metode pembayaran apapun tidak bisa. tulisannya selalu memuat fitur download. giliran ditunggu download data 0% terus, tidak naik naik. mengecewakan!!!😠","bayar pake metode pembayaran apapun bisa. tulisannya memuat fitur download. giliran ditunggu download data 0% terus, naik. mengecewakan!!!😠","bayar pake metode pembayaran apapun bisa. tulisannya memuat fitur download. giliran ditunggu download data 0% terus, naik. mengecewakan!!!","['bayar', 'pake', 'metode', 'pembayaran', 'apapun', 'bisa', '.', 'tulisannya', 'memuat', 'fitur', 'download', '.', 'giliran', 'ditunggu', 'download', 'data', '0', '%', 'terus', ',', 'naik', '.', 'mengecewakan', '!', '!', '!']",bayar pake metode bayar apa bisa  tulis muat fitur download  gilir tunggu download data 0  terus  naik  kecewa   
"wahh makasih banyak min, aplikasi nya bagus dari pada yg seblah. Tapi kok voucher gratis ongkirnya gabisa aku pake ya padahal perasaan belum pernah aku pake sebelumnya. Tapi tetap semangat mimin,klo bisa pengguna lama juga di kasi voucher gratis ongkiryaaa. ~LOPYUUU~",4,1,"wahh makasih banyak min, aplikasi nya bagus dari pada yg seblah. tapi kok voucher gratis ongkirnya gabisa aku pake ya padahal perasaan belum pernah aku pake sebelumnya. tapi tetap semangat mimin,klo bisa pengguna lama juga di kasi voucher gratis ongkiryaaa. ~lopyuuu~","wahh makasih min, aplikasi nya bagus yg seblah. voucher gratis ongkirnya gabisa pake ya perasaan pake sebelumnya. semangat mimin,klo pengguna kasi voucher gratis ongkiryaaa. ~lopyuuu~","wahh makasih min, aplikasi nya bagus yg seblah. voucher gratis ongkirnya gabisa pake ya perasaan pake sebelumnya. semangat mimin,klo pengguna kasi voucher gratis ongkiryaaa. ~lopyuuu~","['wahh', 'makasih', 'min', ',', 'aplikasi', 'nya', 'bagus', 'yg', 'seblah', '.', 'voucher', 'gratis', 'ongkirnya', 'gabisa', 'pake', 'ya', 'perasaan', 'pake', 'sebelumnya', '.', 'semangat', 'mimin', ',', 'klo', 'pengguna', 'kasi', 'voucher', 'gratis', 'ongkiryaaa', '.', '~lopyuuu~']",wahh makasih min  aplikasi nya bagus yg seblah  voucher gratis ongkirnya gabisa pake ya asa pake belum  semangat mimin  klo guna kasi voucher gratis ongkiryaaa  lopyuuu
Sangat baik tapi kalo bisa etimasi pengiriman nya lebih di percepat dan klo bisa mengirim ke tempat saya gak usah pake jalur laut terlalu lama bahkan sampe sebulan kami menunggu kasian kami yg ada di kepulauan kalo bole pake pesawat sja untuk seluruh pengiriman di seluru pulau yg ada di Indonesia🙏,5,1,sangat baik tapi kalo bisa etimasi pengiriman nya lebih di percepat dan klo bisa mengirim ke tempat saya gak usah pake jalur laut terlalu lama bahkan sampe sebulan kami menunggu kasian kami yg ada di kepulauan kalo bole pake pesawat sja untuk seluruh pengiriman di seluru pulau yg ada di indonesia🙏,kalo etimasi pengiriman nya percepat klo mengirim gak pake jalur laut sampe sebulan menunggu kasian yg kepulauan kalo bole pake pesawat sja pengiriman seluru pulau yg indonesia🙏,kalo etimasi pengiriman nya percepat klo mengirim gak pake jalur laut sampe sebulan menunggu kasian yg kepulauan kalo bole pake pesawat sja pengiriman seluru pulau yg indonesia,"['kalo', 'etimasi', 'pengiriman', 'nya', 'percepat', 'klo', 'mengirim', 'gak', 'pake', 'jalur', 'laut', 'sampe', 'sebulan', 'menunggu', 'kasian', 'yg', 'kepulauan', 'kalo', 'bole', 'pake', 'pesawat', 'sja', 'pengiriman', 'seluru', 'pulau', 'yg', 'indonesia']",kalo etimasi kirim nya cepat klo kirim gak pake jalur laut sampe bulan tunggu kasi yg pulau kalo bole pake pesawat sja kirim seluru pulau yg indonesia
"aplikasi gajelas aplikasi jelek,udah tau ada problem eh adminnya malah slow respon padahal udah kurang sabar gimana coba udah nunggu berapa hari saya masih tetep belum ada jawaban aplikas ga guna.",1,-1,"aplikasi gajelas aplikasi jelek,udah tau ada problem eh adminnya malah slow respon padahal udah kurang sabar gimana coba udah nunggu berapa hari saya masih tetep belum ada jawaban aplikas ga guna.","aplikasi gajelas aplikasi jelek,udah tau problem eh adminnya slow respon udah sabar gimana coba udah nunggu tetep aplikas ga guna.","aplikasi gajelas aplikasi jelek,udah tau problem eh adminnya slow respon udah sabar gimana coba udah nunggu tetep aplikas ga guna.","['aplikasi', 'gajelas', 'aplikasi', 'jelek', ',', 'udah', 'tau', 'problem', 'eh', 'adminnya', 'slow', 'respon', 'udah', 'sabar', 'gimana', 'coba', 'udah', 'nunggu', 'tetep', 'aplikas', 'ga', 'guna', '.']",aplikasi gajelas aplikasi jelek  udah tau problem eh adminnya slow respon udah sabar gimana coba udah nunggu tetep aplikas ga guna 
"Saya suka sekali sama shopee.....gampang dan gak ribet.....tapi sayang biaya iklan bagi seller terlalu mahal,setiap klik minimal 180 Rp kalo bagi yg usahanya masih minim dan pas2 san seperti saya sangat keberatan dg biaya klik harga segitu.... Mohon di perbaiki....",1,-1,"saya suka sekali sama shopee.....gampang dan gak ribet.....tapi sayang biaya iklan bagi seller terlalu mahal,setiap klik minimal 180 rp kalo bagi yg usahanya masih minim dan pas2 san seperti saya sangat keberatan dg biaya klik harga segitu.... mohon di perbaiki....","suka shopee.....gampang gak ribet.....tapi sayang biaya iklan seller mahal,setiap klik minimal 180 rp kalo yg usahanya minim pas2 san keberatan dg biaya klik harga segitu.... mohon perbaiki....","suka shopee.....gampang gak ribet.....tapi sayang biaya iklan seller mahal,setiap klik minimal 180 rp kalo yg usahanya minim pas2 san keberatan dg biaya klik harga segitu.... mohon perbaiki....","['suka', 'shopee', '.....', 'gampang', 'gak', 'ribet', '.....', 'tapi', 'sayang', 'biaya', 'iklan', 'seller', 'mahal', ',', 'setiap', 'klik', 'minimal', '180', 'rp', 'kalo', 'yg', 'usahanya', 'minim', 'pas2', 'san', 'keberatan', 'dg', 'biaya', 'klik', 'harga', 'segitu', '....', 'mohon', 'perbaiki', '....']",suka shopee  gampang gak ribet  tapi sayang biaya iklan seller mahal  tiap klik minimal 180 rp kalo yg usaha minim pas2 san berat dg biaya klik harga segitu  mohon baik 
"Saya pesan shopee pay alamat dan tujuannya udah benar, tapi alamatnya kenapa nyasar ke bekasih sih? Aneh bgt, kasian abangnya, masa bolak balik dari Jakarta ke bekasih, gimana sih sistemnya, banyak bug g jls gini, ini krusial loh min, jangan merugikan drivernya dan costumernnya donk",1,-1,"saya pesan shopee pay alamat dan tujuannya udah benar, tapi alamatnya kenapa nyasar ke bekasih sih? aneh bgt, kasian abangnya, masa bolak balik dari jakarta ke bekasih, gimana sih sistemnya, banyak bug g jls gini, ini krusial loh min, jangan merugikan drivernya dan costumernnya donk","pesan shopee pay alamat tujuannya udah benar, alamatnya nyasar bekasih sih? aneh bgt, kasian abangnya, bolak jakarta bekasih, gimana sih sistemnya, bug g jls gini, krusial loh min, merugikan drivernya costumernnya donk","pesan shopee pay alamat tujuannya udah benar, alamatnya nyasar bekasih sih? aneh bgt, kasian abangnya, bolak jakarta bekasih, gimana sih sistemnya, bug g jls gini, krusial loh min, merugikan drivernya costumernnya donk","['pesan', 'shopee', 'pay', 'alamat', 'tujuannya', 'udah', 'benar', ',', 'alamatnya', 'nyasar', 'bekasih', 'sih', '?', 'aneh', 'bgt', ',', 'kasian', 'abangnya', ',', 'bolak', 'jakarta', 'bekasih', ',', 'gimana', 'sih', 'sistemnya', ',', 'bug', 'g', 'jls', 'gini', ',', 'krusial', 'loh', 'min', ',', 'merugikan', 'drivernya', 'costumernnya', 'donk']",pesan shopee pay alamat tuju udah benar  alamat nyasar bekasih sih  aneh bgt  kasi abang  bolak jakarta bekasih  gimana sih sistem  bug g jls gin  krusial loh min  rugi drivernya costumernnya donk
"Kurir SPX buruk. Pengiriman sangat lama dan tidak ada kejelasan. Sudah pilih jasa kirim reguler karna jasa kirim Hemat lama lewat darat. Ternyata reguler juga lewat darat, jasa kirim ampas. Ongkir ke Kalimantan lumayan bos, malah mengalami keterlambatan.",1,-1,"kurir spx buruk. pengiriman sangat lama dan tidak ada kejelasan. sudah pilih jasa kirim reguler karna jasa kirim hemat lama lewat darat. ternyata reguler juga lewat darat, jasa kirim ampas. ongkir ke kalimantan lumayan bos, malah mengalami keterlambatan.","kurir spx buruk. pengiriman kejelasan. pilih jasa kirim reguler karna jasa kirim hemat darat. reguler darat, jasa kirim ampas. ongkir kalimantan lumayan bos, mengalami keterlambatan.","kurir spx buruk. pengiriman kejelasan. pilih jasa kirim reguler karna jasa kirim hemat darat. reguler darat, jasa kirim ampas. ongkir kalimantan lumayan bos, mengalami keterlambatan.","['kurir', 'spx', 'buruk', '.', 'pengiriman', 'kejelasan', '.', 'pilih', 'jasa', 'kirim', 'reguler', 'karna', 'jasa', 'kirim', 'hemat', 'darat', '.', 'reguler', 'darat', ',', 'jasa', 'kirim', 'ampas', '.', 'ongkir', 'kalimantan', 'lumayan', 'bos', ',', 'mengalami', 'keterlambatan', '.']",kurir spx buruk  kirim jelas  pilih jasa kirim reguler karna jasa kirim hemat darat  reguler darat  jasa kirim ampas  ongkir kalimantan lumayan bos  alami lambat 
saran utk shope kalau bisa pengecekan barang sblom dikirim itu harus lbh ketat agar konsumen tdk kecewa pas menerima barang krn terkadang ada barang yg tdk sesuai pesanan dan jga barang palsu aplagi barang2 yg mahal yg tdk memiliki sistim COD cek dulu..itu sangat merugikan konsumen..trkdng klw sy sblom terima pket lbh baij sy lht dlu bungkusannya klw berbeda dgn kotaknya akn ttp sy kembalikan..jdi kmi berharap shope lbh tegas dlm pengecekan barang sblom dikirim apkh sesuai ato tdk..,3,0,saran utk shope kalau bisa pengecekan barang sblom dikirim itu harus lbh ketat agar konsumen tdk kecewa pas menerima barang krn terkadang ada barang yg tdk sesuai pesanan dan jga barang palsu aplagi barang2 yg mahal yg tdk memiliki sistim cod cek dulu..itu sangat merugikan konsumen..trkdng klw sy sblom terima pket lbh baij sy lht dlu bungkusannya klw berbeda dgn kotaknya akn ttp sy kembalikan..jdi kmi berharap shope lbh tegas dlm pengecekan barang sblom dikirim apkh sesuai ato tdk..,saran utk shope pengecekan barang sblom dikirim lbh ketat konsumen tdk kecewa pas menerima barang krn terkadang barang yg tdk sesuai pesanan jga barang palsu aplagi barang2 yg mahal yg tdk memiliki sistim cod cek dulu..itu merugikan konsumen..trkdng klw sy sblom terima pket lbh baij sy lht dlu bungkusannya klw berbeda dgn kotaknya akn ttp sy kembalikan..jdi kmi berharap shope lbh dlm pengecekan barang sblom dikirim apkh sesuai ato tdk..,saran utk shope pengecekan barang sblom dikirim lbh ketat konsumen tdk kecewa pas menerima barang krn terkadang barang yg tdk sesuai pesanan jga barang palsu aplagi barang2 yg mahal yg tdk memiliki sistim cod cek dulu..itu merugikan konsumen..trkdng klw sy sblom terima pket lbh baij sy lht dlu bungkusannya klw berbeda dgn kotaknya akn ttp sy kembalikan..jdi kmi berharap shope lbh dlm pengecekan barang sblom dikirim apkh sesuai ato tdk..,"['saran', 'utk', 'shope', 'pengecekan', 'barang', 'sblom', 'dikirim', 'lbh', 'ketat', 'konsumen', 'tdk', 'kecewa', 'pas', 'menerima', 'barang', 'krn', 'terkadang', 'barang', 'yg', 'tdk', 'sesuai', 'pesanan', 'jga', 'barang', 'palsu', 'aplagi', 'barang2', 'yg', 'mahal', 'yg', 'tdk', 'memiliki', 'sistim', 'cod', 'cek', 'dulu', '..', 'itu', 'merugikan', 'konsumen', '..', 'trkdng', 'klw', 'sy', 'sblom', 'terima', 'pket', 'lbh', 'baij', 'sy', 'lht', 'dlu', 'bungkusannya', 'klw', 'berbeda', 'dgn', 'kotaknya', 'akn', 'ttp', 'sy', 'kembalikan', '..', 'jdi', 'kmi', 'berharap', 'shope', 'lbh', 'dlm', 'pengecekan', 'barang', 'sblom', 'dikirim', 'apkh', 'sesuai', 'ato', 'tdk', '..']",saran utk shope kece barang sblom kirim lbh ketat konsumen tdk kecewa pas terima barang krn terkadang barang yg tdk sesuai pesan jga barang palsu aplagi barang2 yg mahal yg tdk milik sistim cod cek dulu  itu rugi konsumen  trkdng klw sy sblom terima pket lbh baij sy lht dlu bungkus klw beda dgn kotak akn ttp sy kembali  jdi kmi harap shope lbh dlm kece barang sblom kirim apkh sesuai ato tdk 
Aturan Shopee sekarang menurut saya merugikan penjual terkait pengajuan pengembalian. Karena sekarang penjual gak bisa lagi menolak pengajuan pengembalian walaupun barang yg dikirim sudah sesuai dengan permintaan pembeli. Sebagai contoh beberapa waktu yg lalu saya mendapatkan pengajuan pengembalian dari pembeli padahal saya mengirim sudah sesuai dengan permintaan pembeli & tdk ada cacat dari produk saya tersebut. Disitu saya gak bisa menolak pengajuan pengembalian tersebut.,1,-1,aturan shopee sekarang menurut saya merugikan penjual terkait pengajuan pengembalian. karena sekarang penjual gak bisa lagi menolak pengajuan pengembalian walaupun barang yg dikirim sudah sesuai dengan permintaan pembeli. sebagai contoh beberapa waktu yg lalu saya mendapatkan pengajuan pengembalian dari pembeli padahal saya mengirim sudah sesuai dengan permintaan pembeli & tdk ada cacat dari produk saya tersebut. disitu saya gak bisa menolak pengajuan pengembalian tersebut.,aturan shopee merugikan penjual terkait pengajuan pengembalian. penjual gak menolak pengajuan pengembalian barang yg dikirim sesuai permintaan pembeli. contoh yg pengajuan pengembalian pembeli mengirim sesuai permintaan pembeli & tdk cacat produk tersebut. disitu gak menolak pengajuan pengembalian tersebut.,aturan shopee merugikan penjual terkait pengajuan pengembalian. penjual gak menolak pengajuan pengembalian barang yg dikirim sesuai permintaan pembeli. contoh yg pengajuan pengembalian pembeli mengirim sesuai permintaan pembeli & tdk cacat produk tersebut. disitu gak menolak pengajuan pengembalian tersebut.,"['aturan', 'shopee', 'merugikan', 'penjual', 'terkait', 'pengajuan', 'pengembalian', '.', 'penjual', 'gak', 'menolak', 'pengajuan', 'pengembalian', 'barang', 'yg', 'dikirim', 'sesuai', 'permintaan', 'pembeli', '.', 'contoh', 'yg', 'pengajuan', 'pengembalian', 'pembeli', 'mengirim', 'sesuai', 'permintaan', 'pembeli', '&', 'tdk', 'cacat', 'produk', 'tersebut', '.', 'disitu', 'gak', 'menolak', 'pengajuan', 'pengembalian', 'tersebut', '.']",atur shopee rugi jual kait aju kembali  jual gak tolak aju kembali barang yg kirim sesuai minta beli  contoh yg aju kembali beli kirim sesuai minta beli  tdk cacat produk sebut  situ gak tolak aju kembali sebut 
"Ini shopee kenapa kumat lagi ya saati masuk aplikasi langsung muncul tampilan shopee live,karena Ketika masuk ke aplikasi langsung muncul shopee live itu sangat mengganggu sekali buat yang ga begitu suka liat/nonton shopee live, mana langsung muncul suaranya juga sangat mengganggu ketika berada diruang publik saat membuka aplikasi shopee. Tolong pihak shopee diperbaiki lagi ini untuk tidak memunculkan shopee live saat pertama membuka aplikasinya.",1,-1,"ini shopee kenapa kumat lagi ya saati masuk aplikasi langsung muncul tampilan shopee live,karena ketika masuk ke aplikasi langsung muncul shopee live itu sangat mengganggu sekali buat yang ga begitu suka liat/nonton shopee live, mana langsung muncul suaranya juga sangat mengganggu ketika berada diruang publik saat membuka aplikasi shopee. tolong pihak shopee diperbaiki lagi ini untuk tidak memunculkan shopee live saat pertama membuka aplikasinya.","shopee kumat ya saati masuk aplikasi langsung muncul tampilan shopee live,karena masuk aplikasi langsung muncul shopee live mengganggu ga suka liat/nonton shopee live, langsung muncul suaranya mengganggu diruang publik membuka aplikasi shopee. tolong shopee diperbaiki memunculkan shopee live membuka aplikasinya.","shopee kumat ya saati masuk aplikasi langsung muncul tampilan shopee live,karena masuk aplikasi langsung muncul shopee live mengganggu ga suka liat/nonton shopee live, langsung muncul suaranya mengganggu diruang publik membuka aplikasi shopee. tolong shopee diperbaiki memunculkan shopee live membuka aplikasinya.","['shopee', 'kumat', 'ya', 'saati', 'masuk', 'aplikasi', 'langsung', 'muncul', 'tampilan', 'shopee', 'live', ',', 'karena', 'masuk', 'aplikasi', 'langsung', 'muncul', 'shopee', 'live', 'mengganggu', 'ga', 'suka', 'liat/nonton', 'shopee', 'live', ',', 'langsung', 'muncul', 'suaranya', 'mengganggu', 'diruang', 'publik', 'membuka', 'aplikasi', 'shopee', '.', 'tolong', 'shopee', 'diperbaiki', 'memunculkan', 'shopee', 'live', 'membuka', 'aplikasinya', '.']",shopee kumat ya saat masuk aplikasi langsung muncul tampil shopee live  karena masuk aplikasi langsung muncul shopee live ganggu ga suka liat nonton shopee live  langsung muncul suara ganggu ruang publik buka aplikasi shopee  tolong shopee baik muncul shopee live buka aplikasi 
"aplikasi nya lemot bisa sampe lama banget nunggunya, saya kira ini karena jaringan saya tp pas buka aplikasi lain lancar² aja",3,0,"aplikasi nya lemot bisa sampe lama banget nunggunya, saya kira ini karena jaringan saya tp pas buka aplikasi lain lancar² aja","aplikasi nya lemot sampe banget nunggunya, jaringan tp pas buka aplikasi lancar² aja","aplikasi nya lemot sampe banget nunggunya, jaringan tp pas buka aplikasi lancar² aja","['aplikasi', 'nya', 'lemot', 'sampe', 'banget', 'nunggunya', ',', 'jaringan', 'tp', 'pas', 'buka', 'aplikasi', 'lancar²', 'aja']",aplikasi nya lot sampe banget nunggunya  jaring tp pas buka aplikasi lancar aja
